time,strategy_return
2024-09-09,-0.010986914900580834
2024-09-10,0.002155339004084396
2024-09-11,-0.0113024620207119
2024-09-12,0.0020396062570439653
2024-09-13,-0.002614196777835983
2024-09-18,0.007927381402243317
2024-09-19,0.011955874651975285
2024-09-20,0.0013164902315282077
2024-09-23,0.007284226374110554
2024-09-24,0.038857032948507314
2024-09-25,0.019411152960607907
2024-09-26,0.03469892857327159
2024-09-27,0.030249730901636702
2024-09-30,0.061079854966491945
2024-10-08,0.02199722600767933
2024-10-09,-0.05381124888465535
2024-10-10,0.03270178768834463
2024-10-11,-0.0038406146902750307
2024-10-14,0.02069859731855302
2024-10-15,-0.026566122704042263
2024-10-16,0.00956593710129936
2024-10-17,-0.012874480892744119
2024-10-18,0.014365614695590638
2024-10-21,-0.012587415202428643
2024-10-22,0.00814059260618399
2024-10-23,0.005251212472896978
2024-10-24,-0.006650655428716682
2024-10-25,-0.0031188324210741575
2024-10-28,0.0006908150131927468
2024-10-29,-0.008507173317140335
2024-10-30,-0.01422282041506166
2024-10-31,-0.007445669318601622
2024-11-01,0.013655644120451928
2024-11-04,0.006077664495626111
2024-11-05,0.01065410760183753
2024-11-06,-0.007630177301518035
2024-11-07,0.02162889617109491
2024-11-08,-0.011963828741984693
2024-11-11,-0.00886102679704545
2024-11-12,-0.0051215131966175186
2024-11-13,0.009427927500882772
2024-11-14,-0.0030407253083085707
2024-11-15,0.0006740146511238519
2024-11-18,0.016633253213314585
2024-11-19,-0.0024450132884778937
2024-11-20,-0.0026153276228767994
2024-11-21,-0.0017028764084667952
2024-11-22,-0.024190605056022548
2024-11-25,0.0008214510333034736
2024-11-26,0.0034877947717500708
2024-11-27,0.015608874408992907
2024-11-28,-0.00413551319417758
2024-11-29,0.0013294352656875912
2024-12-02,0.0017746346633142416
2024-12-03,0.015787198015282368
2024-12-04,0.006978077317160488
2024-12-05,-0.0043910192353251816
2024-12-06,0.008932449316362775
2024-12-09,0.0062356694969992596
2024-12-10,0.004149251256453342
2024-12-11,-0.0049636997133295675
2024-12-12,0.010820690915125681
2024-12-13,-0.016077303544995654
2024-12-16,0.008233621622035437
2024-12-17,-0.002316474637167158
2024-12-18,0.0061760342909859735
2024-12-19,-0.005349861711953034
2024-12-20,-0.004773573114565618
2024-12-23,0.012554377253718
2024-12-24,0.011194737851390257
2024-12-25,0.006259243632071628
2024-12-26,-0.006911722314225865
2024-12-27,0.00034251303559285073
2024-12-30,0.007867164947079952
2024-12-31,-0.0120939820185467
2025-01-02,-0.028032621354211675
2025-01-03,-0.007536935886964913
2025-01-06,0.002737246135735064
2025-01-07,0.0021668087114999606
2025-01-08,0.006194777966449753
2025-01-09,-0.010868320405560308
2025-01-10,-0.011500368390758749
2025-01-13,-0.005310182890826517
2025-01-14,0.01452231418075891
2025-01-15,0.003940031941607568
2025-01-16,0.005933268995837074
2025-01-17,-0.003684970746565752
2025-01-20,-0.00022654319716630764
2025-01-21,0.001387702177115631
2025-01-22,-0.006186419371673631
2025-01-23,0.005809049630023721
2025-01-24,0.010291400005165104
2025-01-27,0.007372733208695178
2025-02-05,-0.013067779384822755
2025-02-06,0.005505598910544281
2025-02-07,0.006912778286602342
2025-02-10,0.004478762202915835
2025-02-11,0.00022909677239924713
2025-02-12,0.0050676548577654875
2025-02-13,-0.004782318199861754
2025-02-14,0.004214034416437895
2025-02-17,0.006767544511508372
2025-02-18,-0.0028706188006942506
2025-02-19,0.0006647909914678824
2025-02-20,-0.005789859357172689
2025-02-21,0.008107141419144101
2025-02-24,-0.00022927612333047657
2025-02-25,-0.010494518369146513
2025-02-26,0.006588829493196513
2025-02-27,0.007309108374206852
2025-02-28,-0.0073245739729278616
2025-03-03,-0.009971929398915497
2025-03-04,-0.003498632475583318
2025-03-05,0.001643093082613156
2025-03-06,0.0029681740675257156
2025-03-07,-0.0020695868460741673
2025-03-10,-0.003464245459028144
2025-03-11,0.0030519637809241495
2025-03-12,-0.003344674874708061
2025-03-13,0.0019396998650847578
2025-03-14,0.010978560199988274
2025-03-17,0.00243132223140207
2025-03-18,-0.002299417421576011
2025-03-19,0.001682935964774246
2025-03-20,-0.005095338574282852
2025-03-21,-0.0068282328658188325
2025-03-24,0.004209540779652743
2025-03-25,0.004369860826489543
2025-03-26,-0.001698810870588811
2025-03-27,0.0016847619501037894
2025-03-28,-0.00528796792387893
2025-03-31,-0.004467069748508205
2025-04-01,-0.005106783624195436
2025-04-02,0.0025644319134169834
2025-04-03,0.0033626965598080125
2025-04-07,-0.06053093352348715
2025-04-08,0.021634236617133082
2025-04-09,0.009159673801782812
2025-04-10,0.0033677695265502718
2025-04-11,-0.0024949982916300014
2025-04-14,0.009839318874983323
2025-04-15,0.0006958948896588399
2025-04-16,-0.0007264514319371513
2025-04-17,-4.490346500545623e-05
2025-04-18,0.00505302852774621
2025-04-21,0.008582121431185544
2025-04-22,1.1246943892569486e-05
2025-04-23,0.01520222576022354
2025-04-24,-0.0005844151675406081
2025-04-25,0.008311297647914806
2025-04-28,-0.0008733111771805247
2025-04-29,-0.005940349676294669
2025-04-30,-0.008427802792143635
2025-05-06,0.00625041031798459
2025-05-07,0.009131830158024861
2025-05-08,0.003078437645562452
2025-05-09,0.00119560797491682
2025-05-12,0.00842325934999502
2025-05-13,0.010614681029264529
2025-05-14,0.011403487571886077
2025-05-15,-0.008386541588932364
2025-05-16,-0.00797758289955763
2025-05-19,0.0003696498504766092
2025-05-20,0.0025953984831412237
2025-05-21,0.004732943298974286
2025-05-22,0.009956354451136178
2025-05-23,-0.010254974774446049
2025-05-26,-0.0018002577707135871
2025-05-27,0.002589058155914133
2025-05-28,0.00016844628328297525
2025-05-29,0.0038674037526052513
2025-05-30,-0.0007381758614312707
2025-06-03,0.002399029963700187
2025-06-04,0.00502092600162799
2025-06-05,-0.0012186897369896605
2025-06-06,0.00038861374897758406
2025-06-09,-0.0011401801851515475
2025-06-10,-0.0011064256246134051
2025-06-11,0.003945984285456639
2025-06-12,-0.0005981357341738698
2025-06-13,0.0013336714619072666
2025-06-16,0.007575729813855052
2025-06-17,0.0014912334588556859
2025-06-18,0.002709822951438915
2025-06-19,-0.005583906840139737
2025-06-20,0.0062317281399567595
2025-06-23,0.00973064809804782
2025-06-24,0.005819117720174657
2025-06-25,0.00997213295857663
2025-06-26,0.001676055887534345
2025-06-27,-0.015593522053698227
2025-06-30,0.0010111930382098381
2025-07-01,0.003485266411887763
2025-07-02,0.0049854536168702016
2025-07-03,-0.002374258594286845
2025-07-04,0.007037578011488476
2025-07-07,0.0016427579345173362
2025-07-08,-0.0008775387038238362
2025-07-09,0.0013528373535129181
2025-07-10,0.00808608035272481
2025-07-11,-0.009342046675347323
2025-07-14,0.004414073493529779
2025-07-15,-0.004118894006733235
2025-07-16,-0.0019513678275941452
2025-07-17,-0.00047916497567976855
2025-07-18,0.0064365904060807635
2025-07-21,0.011943372772914736
2025-07-22,0.010100787847138068
2025-07-23,-0.0022025041335207215
2025-07-24,0.0004734345401112654
2025-07-25,-0.008904590173322166
2025-07-28,-0.0010596949935956315
2025-07-29,-0.0052984974392707995
2025-07-30,0.009403199244772294
2025-07-31,-0.014155662157124391
2025-08-01,-0.004491462722387333
2025-08-04,0.00405283313546394
2025-08-05,0.010226610702720454
2025-08-06,0.0018407925300563419
2025-08-07,0.002037623217546099
2025-08-08,0.0006546505291981086
2025-08-11,-0.005587324106549781
2025-08-12,0.0041249352168616134
2025-08-13,-0.0054359242705524285
2025-08-14,-0.001057092409994468
2025-08-15,-0.005020676112323545
2025-08-18,0.0003048208678326745
2025-08-19,-0.001496389222928629
2025-08-20,0.006246667918386243
2025-08-21,0.00775818666665737
2025-08-22,0.0021153558591610693
2025-08-25,0.008175304941154852
2025-08-26,-0.004639540845303768
2025-08-27,-0.01741972982158145
2025-08-28,0.003803848702304739
2025-08-29,-0.007523481838556238
2025-09-01,-0.00192532312402944
2025-09-02,0.012156107752936521
2025-09-03,-0.011177517590935177
2025-09-04,0.002151354347233018
2025-09-05,0.00022878348339752143
2025-09-08,0.004904489570491592
2025-09-09,-0.004146534246604768
2025-09-10,-0.0011683923678845003
2025-09-11,0.008976067747317703
2025-09-12,-0.009134512045282475
2025-09-15,-0.0014081881360034632
2025-09-16,-0.0032814243739152206
2025-09-17,0.003703796689665073
2025-09-18,-0.015942253807721442
2025-09-19,0.0006183906013902913
2025-09-22,-0.0033663117525666378
2025-09-23,0.005360870693455947
2025-09-24,0.010948880562799052
2025-09-25,-0.000301310214618711
2025-09-26,-0.0026101141375002228
2025-09-29,0.0025586604853565977
2025-09-30,-0.003776770429573517
2025-10-09,0.013447145011263505
2025-10-10,-0.008239611772586237
2025-10-13,-0.0012902170856177323
2025-10-14,0.013407903798579038
2025-10-15,0.0031920020656187416
2025-10-16,0.011019814390081166
2025-10-17,-0.008025317636763302
2025-10-20,0.009049766713331672
2025-10-21,0.0061924973330549846
2025-10-22,0.0063512830218365735
2025-10-23,0.005896435332611475
2025-10-24,0.006309829765132451
2025-10-27,0.010974520684144999
2025-10-28,-0.0007274911389257214
2025-10-29,0.030070342737445015
2025-10-30,-0.005739721170020898
2025-10-31,0.007342139287681871
2025-11-03,0.007779750977714462
2025-11-04,-0.013854532559969017
2025-11-05,0.004660747945416703
2025-11-06,0.003830705428436328
2025-11-07,0.0022933888550467486
2025-11-10,0.010336771635821432
2025-11-11,-0.009653179501818631
2025-11-12,-0.010415093421766787
2025-11-13,0.012702133942957114
2025-11-14,-0.015086339694910453
2025-11-17,0.0006621952823086638
2025-11-18,-0.008219707137100012
2025-11-19,-0.0008802951832384332
2025-11-20,-0.018070441881928946
2025-11-21,-0.03624564957829013
2025-11-24,0.005329759325528805
2025-11-25,0.00955383156913888
2025-11-26,-0.0011935112388537176
2025-11-27,-0.007487448513735403
2025-11-28,0.005115381738731498
2025-12-01,0.01181219894852551
2025-12-02,-0.011581598394694654
2025-12-03,-0.015187827717040683
2025-12-04,0.0013871448130376254
2025-12-05,0.008794590734548227
2025-12-08,0.004444679286307117
2025-12-09,-0.008901680244117567
2025-12-10,0.0019751242843408416
2025-12-11,-0.020750788741228692
2025-12-12,0.012142747924833344
2025-12-15,-0.013198248185977432
2025-12-16,-0.014529688005928527
2025-12-17,0.026788482008435224
2025-12-18,-0.009185269613065598
2025-12-19,0.008986015717731277
2025-12-22,0.0175558491323207
2025-12-23,0.0033943125541160664
2025-12-24,0.008318908679126625
2025-12-25,0.00263654321518183
2025-12-26,0.01563562421181594
2025-12-29,-0.007778797445579884
2025-12-30,-0.0031244424647187416
2025-12-31,-0.005393256935206018
2026-01-05,0.023005613223563315
2026-01-06,0.024540926194277557
2026-01-07,-0.002509854997347383
2026-01-08,0.0032841440456519828
2026-01-09,0.010589559000318324
2026-01-12,0.020612319796166446
2026-01-13,-0.016712850681420692
2026-01-14,0.008172770114540158
2026-01-15,-0.004254680161750416
2026-01-16,-0.005673974471473528
2026-01-19,-0.006384762326181459
2026-01-20,-0.01946495222707749
